EVE,YEAR,DATE,FLIGHT,V_LENGTH,TIMELINE,BOAT_CODE,WS_CODE,BOAT_LENGTH,BOAT_DIST,BOAT_DROP,DROP_POSITION,BOAT_VIOLATE,BOAT_VIOLATE_DROP
E161,2016,26AUG23,26AUG16110101801,0921,0828,26AUG16110101801_0828_B6,26AUG16110101801_0828_S19,9.729,7.069,N/A,N/A,violate min dis,no violate drop off
E161,2016,26AUG23,26AUG16110101801,0921,0828,26AUG16110101801_0828_B7,26AUG16110101801_0828_S7,10.676,1.205,N/A,N/A,violate min dis,no violate drop off
E161,2016,26AUG23,26AUG16110101801,0921,0828,26AUG16110101801_0828_B8,26AUG16110101801_0828_S25,11.108,5.094,N/A,N/A,violate min dis,no violate drop off
E161,2016,26AUG23,26AUG16110101801,0921,0828,26AUG16110101801_0828_B9,26AUG16110101801_0828_S9,10.307,0.94,N/A,N/A,violate min dis,no violate drop off
E161,2016,26AUG23,26AUG16110101801,0921,0828,26AUG16110101801_0828_B10,26AUG16110101801_0828_S10,10.035,0.628,N/A,N/A,violate min dis,no violate drop off
E162,2016,26AUG23,26AUG16110101801,0921,0847,26AUG16110101801_0847_B1,26AUG16110101801_0847_S1,8.355,1.685,N/A,N/A,violate min dis,no violate drop off
E162,2016,26AUG23,26AUG16110101801,0921,0847,26AUG16110101801_0847_B2,26AUG16110101801_0847_S2,10.023,5.176,N/A,N/A,violate min dis,no violate drop off
E162,2016,26AUG23,26AUG16110101801,0921,0847,26AUG16110101801_0847_B3,26AUG16110101801_0847_S3,10.441,5.404,N/A,N/A,violate min dis,no violate drop off
E162,2016,26AUG23,26AUG16110101801,0921,0847,26AUG16110101801_0847_B4,26AUG16110101801_0847_S4,8.054,3.834,N/A,N/A,violate min dis,no violate drop off
E163,2016,26AUG23,26AUG16110101802,0556,0037,26AUG16110101802_0037_B1,26AUG16110101802_0037_S1,9.259,7.977,N/A,N/A,violate min dis,no violate drop off
E163,2016,26AUG23,26AUG16110101802,0556,0037,26AUG16110101802_0037_B2,26AUG16110101802_0037_S2,9.46,3.602,N/A,N/A,violate min dis,no violate drop off
E163,2016,26AUG23,26AUG16110101802,0556,0037,26AUG16110101802_0037_B3,26AUG16110101802_0037_S3,10.549,6.64,N/A,N/A,violate min dis,no violate drop off
E164,2016,26AUG23,26AUG16110101802,0556,0128,26AUG16110101802_0128_B1,26AUG16110101802_0128_S1,10.028,5.815,N/A,N/A,violate min dis,no violate drop off
E164,2016,26AUG23,26AUG16110101802,0556,0128,26AUG16110101802_0128_B2,26AUG16110101802_0128_S2,10.844,7.153,N/A,N/A,violate min dis,no violate drop off
E164,2016,26AUG23,26AUG16110101802,0556,0128,26AUG16110101802_0128_B3,26AUG16110101802_0128_S3,8.71,5.234,N/A,N/A,violate min dis,no violate drop off
E164,2016,26AUG23,26AUG16110101802,0556,0128,26AUG16110101802_0128_B4,26AUG16110101802_0128_S4,8.931,0.826,N/A,N/A,violate min dis,no violate drop off
E164,2016,26AUG23,26AUG16110101802,0556,0128,26AUG16110101802_0128_B5,26AUG16110101802_0128_S5,9.672,4.166,N/A,N/A,violate min dis,no violate drop off
E165,2016,26AUG23,26AUG16110101802,0556,0235,26AUG16110101802_0235_B1,26AUG16110101802_0235_S16,10.223,6.942,N/A,N/A,violate min dis,no violate drop off
E165,2016,26AUG23,26AUG16110101802,0556,0235,26AUG16110101802_0235_B2,26AUG16110101802_0235_S17,10.887,6.429,N/A,N/A,violate min dis,no violate drop off
E165,2016,26AUG23,26AUG16110101802,0556,0235,26AUG16110101802_0235_B3,26AUG16110101802_0235_S18,10.327,2.919,N/A,N/A,violate min dis,no violate drop off
E165,2016,26AUG23,26AUG16110101802,0556,0235,26AUG16110101802_0235_B4,26AUG16110101802_0235_S19,8.885,4.504,N/A,N/A,violate min dis,no violate drop off
E166,2016,26AUG23,26AUG16110101802,0556,0311,26AUG16110101802_0311_B1,26AUG16110101802_0311_S1,9.278,4.275,N/A,N/A,violate min dis,no violate drop off
E166,2016,26AUG23,26AUG16110101802,0556,0311,26AUG16110101802_0311_B2,26AUG16110101802_0311_S2,10.109,4.824,N/A,N/A,violate min dis,no violate drop off
E166,2016,26AUG23,26AUG16110101802,0556,0311,26AUG16110101802_0311_B3,26AUG16110101802_0311_S3,8.273,6.432,N/A,N/A,violate min dis,no violate drop off
E167,2016,26AUG23,26AUG16110101802,0556,0351,26AUG16110101802_0351_B1,26AUG16110101802_0351_S1,8.703,1.346,N/A,N/A,violate min dis,no violate drop off
E167,2016,26AUG23,26AUG16110101802,0556,0351,26AUG16110101802_0351_B2,26AUG16110101802_0351_S2,10.249,6.281,N/A,N/A,violate min dis,no violate drop off
E167,2016,26AUG23,26AUG16110101802,0556,0351,26AUG16110101802_0351_B3,26AUG16110101802_0351_S3,9.136,2.204,N/A,N/A,violate min dis,no violate drop off
E167,2016,26AUG23,26AUG16110101802,0556,0351,26AUG16110101802_0351_B4,26AUG16110101802_0351_S4,10.73,5.133,N/A,N/A,violate min dis,no violate drop off
E168,2016,26AUG23,26AUG16112101901,0922,0145,26AUG16112101901_0145_B1,26AUG16112101901_0145_S1,8.722,4.772,N/A,N/A,violate min dis,no violate drop off
E168,2016,26AUG23,26AUG16112101901,0922,0145,26AUG16112101901_0145_B2,26AUG16112101901_0145_S2,9.807,4.282,N/A,N/A,violate min dis,no violate drop off
E168,2016,26AUG23,26AUG16112101901,0922,0145,26AUG16112101901_0145_B3,26AUG16112101901_0145_S3,10.721,6.7,N/A,N/A,violate min dis,no violate drop off
E168,2016,26AUG23,26AUG16112101901,0922,0145,26AUG16112101901_0145_B4,26AUG16112101901_0145_S4,10.626,4.1,N/A,N/A,violate min dis,no violate drop off
E168,2016,26AUG23,26AUG16112101901,0922,0145,26AUG16112101901_0145_B5,26AUG16112101901_0145_S5,10.046,0.467,N/A,N/A,violate min dis,no violate drop off
E169,2016,26AUG23,26AUG16112101901,0922,0204,26AUG16112101901_0204_B1,26AUG16112101901_0204_S1,10.47,0.741,N/A,N/A,violate min dis,no violate drop off
E169,2016,26AUG23,26AUG16112101901,0922,0204,26AUG16112101901_0204_B2,26AUG16112101901_0204_S2,10.608,1.618,N/A,N/A,violate min dis,no violate drop off
E170,2016,26AUG23,26AUG16112101901,0922,0313,26AUG16112101901_0313_B1,26AUG16112101901_0313_S1,9.265,0.819,N/A,N/A,violate min dis,no violate drop off
E170,2016,26AUG23,26AUG16112101901,0922,0313,26AUG16112101901_0313_B2,26AUG16112101901_0313_S2,10.919,4.063,N/A,N/A,violate min dis,no violate drop off
E170,2016,26AUG23,26AUG16112101901,0922,0313,26AUG16112101901_0313_B3,26AUG16112101901_0313_S3,10.083,2.593,N/A,N/A,violate min dis,no violate drop off
E171,2016,26AUG23,26AUG16112101901,0922,0416,26AUG16112101901_0416_B1,26AUG16112101901_0416_S1,9.459,7.058,N/A,N/A,violate min dis,no violate drop off
E171,2016,26AUG23,26AUG16112101901,0922,0416,26AUG16112101901_0416_B2,26AUG16112101901_0416_S2,9.056,1.885,N/A,N/A,violate min dis,no violate drop off
E171,2016,26AUG23,26AUG16112101901,0922,0416,26AUG16112101901_0416_B3,26AUG16112101901_0416_S3,10.706,5.455,N/A,N/A,violate min dis,no violate drop off
E172,2016,26AUG23,26AUG16112101901,0922,0459,26AUG16112101901_0459_B1,26AUG16112101901_0459_S34,9.369,3.67,N/A,N/A,violate min dis,no violate drop off
E172,2016,26AUG23,26AUG16112101901,0922,0459,26AUG16112101901_0459_B2,26AUG16112101901_0459_S35,10.603,3.848,N/A,N/A,violate min dis,no violate drop off
E172,2016,26AUG23,26AUG16112101901,0922,0459,26AUG16112101901_0459_B3,26AUG16112101901_0459_S36,9.766,8.589,N/A,N/A,violate min dis,no violate drop off
E172,2016,26AUG23,26AUG16112101901,0922,0459,26AUG16112101901_0459_B4,26AUG16112101901_0459_S37,11.101,4.922,N/A,N/A,violate min dis,no violate drop off
E172,2016,26AUG23,26AUG16112101901,0922,0459,26AUG16112101901_0459_B5,26AUG16112101901_0459_S38,9.702,5.531,N/A,N/A,violate min dis,no violate drop off
E172,2016,26AUG23,26AUG16112101901,0922,0459,26AUG16112101901_0459_B6,26AUG16112101901_0459_S39,11.422,6.74,N/A,N/A,violate min dis,no violate drop off
E172,2016,26AUG23,26AUG16112101901,0922,0459,26AUG16112101901_0459_B7,26AUG16112101901_0459_S40,10.274,3.64,N/A,N/A,violate min dis,no violate drop off
E172,2016,26AUG23,26AUG16112101901,0922,0459,26AUG16112101901_0459_B8,26AUG16112101901_0459_S41,10.137,4.023,N/A,N/A,violate min dis,no violate drop off
E172,2016,26AUG23,26AUG16112101901,0922,0459,26AUG16112101901_0459_B9,26AUG16112101901_0459_S31,9.379,2.702,N/A,N/A,violate min dis,no violate drop off
E172,2016,26AUG23,26AUG16112101901,0922,0459,26AUG16112101901_0459_B10,26AUG16112101901_0459_S30,10.98,6.811,N/A,N/A,violate min dis,no violate drop off
E173,2016,26AUG23,26AUG16112101901,0922,0512,26AUG16112101901_0512_B1,26AUG16112101901_0512_S1,9.636,8.569,N/A,N/A,violate min dis,no violate drop off
E173,2016,26AUG23,26AUG16112101901,0922,0512,26AUG16112101901_0512_B2,26AUG16112101901_0512_S2,10.158,6.013,N/A,N/A,violate min dis,no violate drop off
E173,2016,26AUG23,26AUG16112101901,0922,0512,26AUG16112101901_0512_B3,26AUG16112101901_0512_S3,10.011,1.069,N/A,N/A,violate min dis,no violate drop off
E173,2016,26AUG23,26AUG16112101901,0922,0512,26AUG16112101901_0512_B4,26AUG16112101901_0512_S4,9.954,9.344,N/A,N/A,violate min dis,no violate drop off
E173,2016,26AUG23,26AUG16112101901,0922,0512,26AUG16112101901_0512_B5,26AUG16112101901_0512_S5,11.254,4.159,N/A,N/A,violate min dis,no violate drop off
E173,2016,26AUG23,26AUG16112101901,0922,0512,26AUG16112101901_0512_B6,26AUG16112101901_0512_S6,10.219,7.39,N/A,N/A,violate min dis,no violate drop off
E173,2016,26AUG23,26AUG16112101901,0922,0512,26AUG16112101901_0512_B7,26AUG16112101901_0512_S7,11.293,7.696,N/A,N/A,violate min dis,no violate drop off
E173,2016,26AUG23,26AUG16112101901,0922,0512,26AUG16112101901_0512_B8,26AUG16112101901_0512_S8,9.538,9.073,N/A,N/A,violate min dis,no violate drop off
E173,2016,26AUG23,26AUG16112101901,0922,0512,26AUG16112101901_0512_B9,26AUG16112101901_0512_S9,10.377,1.407,N/A,N/A,violate min dis,no violate drop off
E174,2016,26AUG23,26AUG16112101901,0922,0621,26AUG16112101901_0621_B1,26AUG16112101901_0621_S1,10.092,8.296,N/A,N/A,violate min dis,no violate drop off
E174,2016,26AUG23,26AUG16112101901,0922,0621,26AUG16112101901_0621_B2,26AUG16112101901_0621_S2,10.327,8.547,N/A,N/A,violate min dis,no violate drop off
E174,2016,26AUG23,26AUG16112101901,0922,0621,26AUG16112101901_0621_B3,26AUG16112101901_0621_S3,10.519,9.709,N/A,N/A,violate min dis,no violate drop off
E174,2016,26AUG23,26AUG16112101901,0922,0621,26AUG16112101901_0621_B4,26AUG16112101901_0621_S4,9.483,8.218,N/A,N/A,violate min dis,no violate drop off
E174,2016,26AUG23,26AUG16112101901,0922,0621,26AUG16112101901_0621_B5,26AUG16112101901_0621_S5,9.541,8.47,N/A,N/A,violate min dis,no violate drop off
E174,2016,26AUG23,26AUG16112101901,0922,0621,26AUG16112101901_0621_B6,26AUG16112101901_0621_S6,9.809,7.399,N/A,N/A,violate min dis,no violate drop off
E174,2016,26AUG23,26AUG16112101901,0922,0621,26AUG16112101901_0621_B7,26AUG16112101901_0621_S7,10.835,7.313,N/A,N/A,violate min dis,no violate drop off
E174,2016,26AUG23,26AUG16112101901,0922,0621,26AUG16112101901_0621_B8,26AUG16112101901_0621_S8,9.5,4.641,N/A,N/A,violate min dis,no violate drop off
E174,2016,26AUG23,26AUG16112101901,0922,0621,26AUG16112101901_0621_B9,26AUG16112101901_0621_S9,10.707,5.181,N/A,N/A,violate min dis,no violate drop off
E175,2016,26AUG23,26AUG16112101901,0922,0702,26AUG16112101901_0702_B1,26AUG16112101901_0702_S1,10.425,9.882,N/A,N/A,violate min dis,no violate drop off
E175,2016,26AUG23,26AUG16112101901,0922,0702,26AUG16112101901_0702_B2,26AUG16112101901_0702_S2,10.401,4.35,N/A,N/A,violate min dis,no violate drop off
E175,2016,26AUG23,26AUG16112101901,0922,0702,26AUG16112101901_0702_B3,26AUG16112101901_0702_S3,10.17,5.804,N/A,N/A,violate min dis,no violate drop off
E175,2016,26AUG23,26AUG16112101901,0922,0702,26AUG16112101901_0702_B4,26AUG16112101901_0702_S4,10.347,1.659,N/A,N/A,violate min dis,no violate drop off
E175,2016,26AUG23,26AUG16112101901,0922,0702,26AUG16112101901_0702_B5,26AUG16112101901_0702_S5,10.801,7.835,N/A,N/A,violate min dis,no violate drop off
E175,2016,26AUG23,26AUG16112101901,0922,0702,26AUG16112101901_0702_B6,26AUG16112101901_0702_S6,9.554,4.341,N/A,N/A,violate min dis,no violate drop off
E175,2016,26AUG23,26AUG16112101901,0922,0702,26AUG16112101901_0702_B7,26AUG16112101901_0702_S7,10.886,6.237,N/A,N/A,violate min dis,no violate drop off
E175,2016,26AUG23,26AUG16112101901,0922,0702,26AUG16112101901_0702_B8,26AUG16112101901_0702_S8,11.023,7.674,N/A,N/A,violate min dis,no violate drop off
E176,2016,26AUG23,26AUG16112101901,0922,0725,26AUG16112101901_0725_B1,26AUG16112101901_0725_S1,10.267,8.544,N/A,N/A,violate min dis,no violate drop off
E176,2016,26AUG23,26AUG16112101901,0922,0725,26AUG16112101901_0725_B2,26AUG16112101901_0725_S2,10.833,8.086,N/A,N/A,violate min dis,no violate drop off
E176,2016,26AUG23,26AUG16112101901,0922,0725,26AUG16112101901_0725_B3,26AUG16112101901_0725_S3,10.276,8.137,N/A,N/A,violate min dis,no violate drop off
E176,2016,26AUG23,26AUG16112101901,0922,0725,26AUG16112101901_0725_B4,26AUG16112101901_0725_S4,10.313,1.853,N/A,N/A,violate min dis,no violate drop off
E176,2016,26AUG23,26AUG16112101901,0922,0725,26AUG16112101901_0725_B5,26AUG16112101901_0725_S5,10.108,3.605,N/A,N/A,violate min dis,no violate drop off
E176,2016,26AUG23,26AUG16112101901,0922,0725,26AUG16112101901_0725_B6,26AUG16112101901_0725_S6,11.255,4.893,N/A,N/A,violate min dis,no violate drop off
E176,2016,26AUG23,26AUG16112101901,0922,0725,26AUG16112101901_0725_B7,26AUG16112101901_0725_S7,9.897,6.915,N/A,N/A,violate min dis,no violate drop off
E177,2016,26AUG23,26AUG16112101901,0922,0832,26AUG16112101901_0832_B1,26AUG16112101901_0832_S1,10.463,0.942,N/A,N/A,violate min dis,no violate drop off
E177,2016,26AUG23,26AUG16112101901,0922,0832,26AUG16112101901_0832_B2,26AUG16112101901_0832_S2,8.962,0.983,N/A,N/A,violate min dis,no violate drop off
E177,2016,26AUG23,26AUG16112101901,0922,0832,26AUG16112101901_0832_B3,26AUG16112101901_0832_S3,10.942,7.019,N/A,N/A,violate min dis,no violate drop off
E178,2016,26AUG24,26AUG16112101902,0558,0120,26AUG16112101902_0120_B1,26AUG16112101902_0120_S1,9.357,3.7,N/A,N/A,violate min dis,no violate drop off
E178,2016,26AUG24,26AUG16112101902,0558,0120,26AUG16112101902_0120_B2,26AUG16112101902_0120_S2,9.925,0.898,N/A,N/A,violate min dis,no violate drop off
E179,2016,26AUG25,26AUG16112101902,0558,0235,26AUG16112101902_0235_B1,26AUG16112101902_0235_S1,9.273,0.278,N/A,N/A,violate min dis,no violate drop off
E179,2016,26AUG25,26AUG16112101902,0558,0235,26AUG16112101902_0235_B2,26AUG16112101902_0235_S2,10.656,2.62,N/A,N/A,violate min dis,no violate drop off
E179,2016,26AUG25,26AUG16112101902,0558,0235,26AUG16112101902_0235_B3,26AUG16112101902_0235_S3,9.297,3.697,N/A,N/A,violate min dis,no violate drop off
E179,2016,26AUG25,26AUG16112101902,0558,0235,26AUG16112101902_0235_B4,26AUG16112101902_0235_S4,9.11,2.939,N/A,N/A,violate min dis,no violate drop off
E180,2016,26AUG26,26AUG16112101902,0558,0326,26AUG16112101902_0326_B1,26AUG16112101902_0326_S1,9.451,7.266,N/A,N/A,violate min dis,no violate drop off
E180,2016,26AUG26,26AUG16112101902,0558,0326,26AUG16112101902_0326_B2,26AUG16112101902_0326_S2,9.683,2.427,N/A,N/A,violate min dis,no violate drop off
E180,2016,26AUG26,26AUG16112101902,0558,0326,26AUG16112101902_0326_B3,26AUG16112101902_0326_S3,9.535,6.491,N/A,N/A,violate min dis,no violate drop off
E181,2016,26AUG27,26AUG16112101902,0558,0425,26AUG16112101902_0425_B1,26AUG16112101902_0425_S1,10.771,0.97,N/A,N/A,violate min dis,no violate drop off
E181,2016,26AUG27,26AUG16112101902,0558,0425,26AUG16112101902_0425_B2,26AUG16112101902_0425_S2,9.549,6.15,N/A,N/A,violate min dis,no violate drop off
E181,2016,26AUG27,26AUG16112101902,0558,0425,26AUG16112101902_0425_B3,26AUG16112101902_0425_S3,10.034,1.188,N/A,N/A,violate min dis,no violate drop off
E182,2016,27AUG27,27AUG16082602101,0921,0119,27AUG16082602101_0119_B1,27AUG16082602101_0119_S1,10.16,1.588,N/A,N/A,violate min dis,no violate drop off
E182,2016,27AUG27,27AUG16082602101,0921,0119,27AUG16082602101_0119_B1,27AUG16082602101_0119_S2,10.16,1.602,N/A,N/A,violate min dis,no violate drop off
E182,2016,27AUG27,27AUG16082602101,0921,0119,27AUG16082602101_0119_B1,27AUG16082602101_0119_S3,10.16,1.929,N/A,N/A,violate min dis,no violate drop off
E184,2016,27AUG27,27AUG16082602101,0921,0240,27AUG16082602101_0240_B1,27AUG16082602101_0240_S10,11.012,1.335,N/A,N/A,violate min dis,no violate drop off
E185,2016,27AUG27,27AUG16082602101,0921,0323,27AUG16082602101_0323_B1,27AUG16082602101_0323_S1,10.202,2.968,N/A,N/A,violate min dis,no violate drop off
E185,2016,27AUG27,27AUG16082602101,0921,0323,27AUG16082602101_0323_B2,27AUG16082602101_0323_S2,9.839,1.924,N/A,N/A,violate min dis,no violate drop off
E186,2016,27AUG27,27AUG16082602101,0921,0404,27AUG16082602101_0404_B1,27AUG16082602101_0404_S1,10.612,6.904,N/A,N/A,violate min dis,no violate drop off
E187,2016,27AUG27,27AUG16082602101,0921,0500,27AUG16082602101_0500_B2,27AUG16082602101_0500_S1,10.724,3.741,N/A,N/A,violate min dis,no violate drop off
E188,2016,27AUG27,27AUG16082602101,0921,0544,27AUG16082602101_0544_B1,27AUG16082602101_0544_S1,10.273,3,N/A,N/A,violate min dis,no violate drop off
E188,2016,27AUG27,27AUG16082602101,0921,0544,27AUG16082602101_0544_B2,27AUG16082602101_0544_S2,10.974,7.833,N/A,N/A,violate min dis,no violate drop off
E189,2016,27AUG27,27AUG16082602101,0921,0623,27AUG16082602101_0623_B2,27AUG16082602101_0623_S32,10.429,6.807,N/A,N/A,violate min dis,no violate drop off
E190,2016,27AUG27,27AUG16082602101,0921,0659,27AUG16082602101_0659_B1,27AUG16082602101_0659_S1,10.135,2.468,N/A,N/A,violate min dis,no violate drop off
E191,2016,27AUG27,27AUG16082602101,0921,0758,27AUG16082602101_0758_B1,27AUG16082602101_0758_S10,9.669,4.419,N/A,N/A,violate min dis,no violate drop off
E192,2016,27AUG27,27AUG16082602101,0921,0844,27AUG16082602101_0844_B1,27AUG16082602101_0844_S1,10.421,5.945,N/A,N/A,violate min dis,no violate drop off
E193,2016,27AUG27,27AUG16082602101,0921,0920,27AUG16082602101_0920_B1,27AUG16082602101_0920_S2,10.777,8.769,N/A,N/A,violate min dis,no violate drop off
E194,2016,27AUG27,27AUG16082602102,0530,0108,27AUG16082602102_0108_B1,27AUG16082602102_0108_S5,9.889,4.788,N/A,N/A,violate min dis,no violate drop off
E194,2016,27AUG27,27AUG16082602102,0530,0108,27AUG16082602102_0108_B2,27AUG16082602102_0108_S6,10.288,6.495,N/A,N/A,violate min dis,no violate drop off
E194,2016,27AUG27,27AUG16082602102,0530,0108,27AUG16082602102_0108_B3,27AUG16082602102_0108_S7,10.002,7.623,N/A,N/A,violate min dis,no violate drop off
E195,2016,27AUG27,27AUG16082602102,0530,0236,27AUG16082602102_0236_B1,27AUG16082602102_0236_S1,9.427,5.731,N/A,N/A,violate min dis,no violate drop off
E196,2016,27AUG27,27AUG16082602102,0530,0327,27AUG16082602102_0327_B1,27AUG16082602102_0327_S1,9.257,4.501,N/A,N/A,violate min dis,no violate drop off
E196,2016,27AUG27,27AUG16082602102,0530,0327,27AUG16082602102_0327_B2,27AUG16082602102_0327_S2,10.886,1.809,N/A,N/A,violate min dis,no violate drop off
E196,2016,27AUG27,27AUG16082602102,0530,0327,27AUG16082602102_0327_B3,27AUG16082602102_0327_S3,9.256,4.857,N/A,N/A,violate min dis,no violate drop off
E196,2016,27AUG27,27AUG16082602102,0530,0327,27AUG16082602102_0327_B4,27AUG16082602102_0327_S4,9.697,2.48,N/A,N/A,violate min dis,no violate drop off
E197,2016,27AUG27,27AUG16090302201,0921,0107,27AUG16090302201_0107_B1,27AUG16090302201_0107_S1,10.692,6.82,N/A,N/A,violate min dis,no violate drop off
E198,2016,27AUG27,27AUG16090302201,0921,0219,27AUG16090302201_0219_B1,27AUG16090302201_0219_S1,9.472,6.768,N/A,N/A,violate min dis,no violate drop off
E198,2016,27AUG27,27AUG16090302201,0921,0219,27AUG16090302201_0219_B2,27AUG16090302201_0219_S2,10.926,6.371,N/A,N/A,violate min dis,no violate drop off
E198,2016,27AUG27,27AUG16090302201,0921,0219,27AUG16090302201_0219_B3,27AUG16090302201_0219_S3,9.479,7.748,N/A,N/A,violate min dis,no violate drop off
E198,2016,27AUG27,27AUG16090302201,0921,0219,27AUG16090302201_0219_B4,27AUG16090302201_0219_S4,10.654,1.83,N/A,N/A,violate min dis,no violate drop off
E199,2016,27AUG27,27AUG16090302201,0921,0254,27AUG16090302201_0254_B1,27AUG16090302201_0254_S1,10.539,7.425,N/A,N/A,violate min dis,no violate drop off
E200,2016,27AUG27,27AUG16090302201,0921,0438,27AUG16090302201_0438_B1,27AUG16090302201_0438_S1,9.565,4.121,N/A,N/A,violate min dis,no violate drop off
E200,2016,27AUG27,27AUG16090302201,0921,0438,27AUG16090302201_0438_B2,27AUG16090302201_0438_S2,9.932,2.817,N/A,N/A,violate min dis,no violate drop off
E200,2016,27AUG27,27AUG16090302201,0921,0438,27AUG16090302201_0438_B3,27AUG16090302201_0438_S3,10.316,5.39,N/A,N/A,violate min dis,no violate drop off
E201,2016,27AUG27,27AUG16090302201,0921,0507,27AUG16090302201_0507_B1,27AUG16090302201_0507_S1,10.685,4.629,N/A,N/A,violate min dis,no violate drop off
E201,2016,27AUG27,27AUG16090302201,0921,0507,27AUG16090302201_0507_B2,27AUG16090302201_0507_S2,10.956,7.834,N/A,N/A,violate min dis,no violate drop off
E202,2016,27AUG27,27AUG16090302201,0921,0556,27AUG16090302201_0556_B1,27AUG16090302201_0556_S13,9.335,2.514,N/A,N/A,violate min dis,no violate drop off
E202,2016,27AUG27,27AUG16090302201,0921,0556,27AUG16090302201_0556_B2,27AUG16090302201_0556_S14,10.54,5.156,N/A,N/A,violate min dis,no violate drop off
E202,2016,27AUG27,27AUG16090302201,0921,0556,27AUG16090302201_0556_B3,27AUG16090302201_0556_S15,9.538,6.138,N/A,N/A,violate min dis,no violate drop off
E203,2016,27AUG27,27AUG16090302201,0921,0626,27AUG16090302201_0626_B1,27AUG16090302201_0626_S1,10.81,8.143,N/A,N/A,violate min dis,no violate drop off
E203,2016,27AUG27,27AUG16090302201,0921,0626,27AUG16090302201_0626_B2,27AUG16090302201_0626_S2,9.78,4.828,N/A,N/A,violate min dis,no violate drop off
E204,2016,27AUG27,27AUG16090302201,0921,0645,27AUG16090302201_0645_B1,27AUG16090302201_0645_S1,9.413,8.662,N/A,N/A,violate min dis,no violate drop off
E204,2016,27AUG27,27AUG16090302201,0921,0645,27AUG16090302201_0645_B2,27AUG16090302201_0645_S2,10.906,2.834,N/A,N/A,violate min dis,no violate drop off
E204,2016,27AUG27,27AUG16090302201,0921,0645,27AUG16090302201_0645_B3,27AUG16090302201_0645_S13,10.584,7.552,N/A,N/A,violate min dis,no violate drop off
E204,2016,27AUG27,27AUG16090302201,0921,0645,27AUG16090302201_0645_B4,27AUG16090302201_0645_S4,10.845,6.824,N/A,N/A,violate min dis,no violate drop off
E205,2016,27AUG27,27AUG16090302201,0921,0713,27AUG16090302201_0713_B1,27AUG16090302201_0713_S4,10.756,3.216,N/A,N/A,violate min dis,no violate drop off
E206,2016,27AUG27,27AUG16090302201,0921,0743,27AUG16090302201_0743_B1,27AUG16090302201_0743_S2,10.565,5.945,N/A,N/A,violate min dis,no violate drop off
E206,2016,27AUG27,27AUG16090302201,0921,0743,27AUG16090302201_0743_B2,27AUG16090302201_0743_S1,9.243,7.538,N/A,N/A,violate min dis,no violate drop off
E207,2016,27AUG27,27AUG16090302201,0921,0828,27AUG16090302201_0828_B1,27AUG16090302201_0828_S1,10.57,1.661,N/A,N/A,violate min dis,no violate drop off
E207,2016,27AUG27,27AUG16090302201,0921,0828,27AUG16090302201_0828_B2,27AUG16090302201_0828_S2,9.761,8.136,N/A,N/A,violate min dis,no violate drop off
E207,2016,27AUG27,27AUG16090302201,0921,0828,27AUG16090302201_0828_B3,27AUG16090302201_0828_S3,10.908,5.436,N/A,N/A,violate min dis,no violate drop off
E208,2016,27AUG27,27AUG16090302202,0551,0014,27AUG16090302202_0014_B1,27AUG16090302202_0014_S1,10.312,4.361,N/A,N/A,violate min dis,no violate drop off
E209,2016,27AUG27,27AUG16090302202,0551,0057,27AUG16090302202_0057_B1,27AUG16090302202_0057_S3,11.211,2.198,N/A,N/A,violate min dis,no violate drop off
E209,2016,27AUG27,27AUG16090302202,0551,0057,27AUG16090302202_0057_B2,27AUG16090302202_0057_S4,10.998,3.012,N/A,N/A,violate min dis,no violate drop off
E210,2016,27AUG27,27AUG16090302202,0551,0137,27AUG16090302202_0137_B1,27AUG16090302202_0137_S1,10.651,5.74,N/A,N/A,violate min dis,no violate drop off
E210,2016,27AUG27,27AUG16090302202,0551,0137,27AUG16090302202_0137_B2,27AUG16090302202_0137_S2,9.276,1.964,N/A,N/A,violate min dis,no violate drop off
E210,2016,27AUG27,27AUG16090302202,0551,0137,27AUG16090302202_0137_B3,27AUG16090302202_0137_S3,10.361,8.338,N/A,N/A,violate min dis,no violate drop off
E211,2016,27AUG27,27AUG16090302202,0551,0210,27AUG16090302202_0210_B1,27AUG16090302202_0210_S1,10.352,5.714,N/A,N/A,violate min dis,no violate drop off
E211,2016,27AUG27,27AUG16090302202,0551,0210,27AUG16090302202_0210_B2,27AUG16090302202_0210_S2,10.062,7.574,N/A,N/A,violate min dis,no violate drop off
E211,2016,27AUG27,27AUG16090302202,0551,0210,27AUG16090302202_0210_B3,27AUG16090302202_0210_S3,11.019,6.247,N/A,N/A,violate min dis,no violate drop off
E211,2016,27AUG27,27AUG16090302202,0551,0210,27AUG16090302202_0210_B4,27AUG16090302202_0210_S4,9.204,5.419,N/A,N/A,violate min dis,no violate drop off
E211,2016,27AUG27,27AUG16090302202,0551,0210,27AUG16090302202_0210_B5,27AUG16090302202_0210_S5,9.128,4.752,N/A,N/A,violate min dis,no violate drop off
E212,2016,27AUG27,27AUG16090302202,0551,0251,27AUG16090302202_0251_B1,27AUG16090302202_0251_S1,10.912,8.779,N/A,N/A,violate min dis,no violate drop off
E213,2016,27AUG27,27AUG16093302301,0922,0055,27AUG16093302301_0055_B1,27AUG16093302301_0055_S1,11.156,8.317,N/A,N/A,violate min dis,no violate drop off
