EVE,DATE,FLIGHT,FLIGHT_C,V_LENGTH,TIMELINE,SWIM_CODE,WS_CODE,G_NO_SWIM,H_OR_T,SWIM_DIST,NO_TOUCHING,SWIM_VIOLATION
22_E186,15-Aug-22,15AUG22_F02,15AUG22_F02_P3,451,421,15AUG22_F02_P3_0421_G03,15AUG22_F02_P3_0421_S01,3,tail,0,0,violate
22_E187,15-Aug-22,15AUG22_F02,15AUG22_F02_P3,451,437,15AUG22_F02_P3_0437_G01,15AUG22_F02_P3_0437_S01,3,head,0,0,violate
22_E187,15-Aug-22,15AUG22_F02,15AUG22_F02_P3,451,437,15AUG22_F02_P3_0437_G02,15AUG22_F02_P3_0437_S01,3,tail,0,0,violate
22_E187,15-Aug-22,15AUG22_F02,15AUG22_F02_P3,451,437,15AUG22_F02_P3_0437_G03,15AUG22_F02_P3_0437_S01,3,tail,0,0,violate
22_E188,15-Aug-22,15AUG22_F02,15AUG22_F02_P5,29,10,15AUG22_F02_P5_0010_G01,15AUG22_F02_P5_0010_S01,3,tail,0,0,violate
22_E188,15-Aug-22,15AUG22_F02,15AUG22_F02_P5,29,10,15AUG22_F02_P5_0010_G02,15AUG22_F02_P5_0010_S01,3,tail,0,0,violate
22_E189,15-Aug-22,15AUG22_F03,15AUG22_F03_P1,451,56,15AUG22_F03_P1_0056_G01,15AUG22_F03_P1_0056_S01,3,tail,0,0,violate
22_E189,15-Aug-22,15AUG22_F03,15AUG22_F03_P1,451,56,15AUG22_F03_P1_0056_G02,15AUG22_F03_P1_0056_S01,3,tail,0,0,violate
22_E189,15-Aug-22,15AUG22_F03,15AUG22_F03_P1,451,56,15AUG22_F03_P1_0056_G03,15AUG22_F03_P1_0056_S02,3,tail,0,0,violate
22_E189,15-Aug-22,15AUG22_F03,15AUG22_F03_P1,451,56,15AUG22_F03_P1_0056_G04,15AUG22_F03_P1_0056_S02,2,tail,0,0,violate
22_E190,15-Aug-22,15AUG22_F03,15AUG22_F03_P1,451,148,15AUG22_F03_P1_0148_G02,15AUG22_F03_P1_0148_S02,3,tail,0,0,violate
22_E190,15-Aug-22,15AUG22_F03,15AUG22_F03_P1,451,148,15AUG22_F03_P1_0148_G03,15AUG22_F03_P1_0148_S02,3,tail,0,0,violate
22_E191,15-Aug-22,15AUG22_F03,15AUG22_F03_P1,451,219,15AUG22_F03_P1_0219_G01,15AUG22_F03_P1_0219_S01,3,tail,0,0,violate
22_E191,15-Aug-22,15AUG22_F03,15AUG22_F03_P1,451,219,15AUG22_F03_P1_0219_G02,15AUG22_F03_P1_0219_S01,3,head,0,0,violate
22_E191,15-Aug-22,15AUG22_F03,15AUG22_F03_P1,451,219,15AUG22_F03_P1_0219_G03,15AUG22_F03_P1_0219_S02,3,tail,0,0,violate
22_E192,15-Aug-22,15AUG22_F03,15AUG22_F03_P1,451,259,15AUG22_F03_P1_0259_G01,15AUG22_F03_P1_0259_S01,3,head,0,0,violate
22_E192,15-Aug-22,15AUG22_F03,15AUG22_F03_P1,451,259,15AUG22_F03_P1_0259_G02,15AUG22_F03_P1_0259_S01,3,tail,0,0,violate
22_E192,15-Aug-22,15AUG22_F03,15AUG22_F03_P1,451,259,15AUG22_F03_P1_0259_G03,15AUG22_F03_P1_0259_S02,3,head,0,0,violate
22_E192,15-Aug-22,15AUG22_F03,15AUG22_F03_P1,451,259,15AUG22_F03_P1_0259_G04,15AUG22_F03_P1_0259_S02,3,tail,0,0,violate
22_E192,15-Aug-22,15AUG22_F03,15AUG22_F03_P1,451,259,15AUG22_F03_P1_0259_G05,15AUG22_F03_P1_0259_S02,3,tail,0,0,violate
22_E193,15-Aug-22,15AUG22_F03,15AUG22_F03_P1,451,351,15AUG22_F03_P1_0351_G01,15AUG22_F03_P1_0351_S01,3,tail,0,0,violate
22_E194,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,19,15AUG22_F04_P1_0019_G01,15AUG22_F04_P1_0019_S01,3,tail,0,0,violate
22_E194,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,19,15AUG22_F04_P1_0019_G02,15AUG22_F04_P1_0019_S01,3,tail,0,0,violate
22_E194,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,19,15AUG22_F04_P1_0019_G03,15AUG22_F04_P1_0019_S01,3,head,0,0,violate
22_E194,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,19,15AUG22_F04_P1_0019_G04,15AUG22_F04_P1_0019_S01,3,tail,0,0,violate
22_E195,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,58,15AUG22_F04_P1_0058_G01,15AUG22_F04_P1_0058_S01,3,tail,0,0,violate
22_E195,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,58,15AUG22_F04_P1_0058_G02,15AUG22_F04_P1_0058_S01,3,tail,0,0,violate
22_E195,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,58,15AUG22_F04_P1_0058_G03,15AUG22_F04_P1_0058_S01,3,head,0,0,violate
22_E195,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,58,15AUG22_F04_P1_0058_G04,15AUG22_F04_P1_0058_S01,3,tail,0,0,violate
22_E196,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,158,15AUG22_F04_P1_0158_G01,15AUG22_F04_P1_0158_S01,3,head,0,0,violate
22_E196,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,158,15AUG22_F04_P1_0158_G02,15AUG22_F04_P1_0158_S01,3,tail,0,0,violate
22_E196,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,158,15AUG22_F04_P1_0158_G03,15AUG22_F04_P1_0158_S01,3,tail,0,0,violate
22_E196,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,158,15AUG22_F04_P1_0158_G04,15AUG22_F04_P1_0158_S01,3,tail,0,0,violate
22_E196,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,158,15AUG22_F04_P1_0158_G05,15AUG22_F04_P1_0158_S01,3,tail,0,0,violate
22_E197,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,220,15AUG22_F04_P1_0220_G01,15AUG22_F04_P1_0220_S01,3,tail,0,0,violate
22_E197,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,220,15AUG22_F04_P1_0220_G02,15AUG22_F04_P1_0220_S01,3,tail,0,0,violate
22_E197,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,220,15AUG22_F04_P1_0220_G03,15AUG22_F04_P1_0220_S01,3,tail,0,0,violate
22_E197,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,220,15AUG22_F04_P1_0220_G04,15AUG22_F04_P1_0220_S01,3,tail,0,0,violate
22_E199,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,327,15AUG22_F04_P1_0327_G01,15AUG22_F04_P1_0327_S01,3,head,0,0,violate
22_E199,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,327,15AUG22_F04_P1_0327_G02,15AUG22_F04_P1_0327_S01,3,tail,0,0,violate
22_E199,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,327,15AUG22_F04_P1_0327_G03,15AUG22_F04_P1_0327_S01,3,tail,0,0,violate
22_E199,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,327,15AUG22_F04_P1_0327_G04,15AUG22_F04_P1_0327_S01,3,tail,0,0,violate
22_E199,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,327,15AUG22_F04_P1_0327_G05,15AUG22_F04_P1_0327_S01,3,tail,0,0,violate
22_E199,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,327,15AUG22_F04_P1_0327_G01,15AUG22_F04_P1_0327_S01,3,tail,0,0,violate
22_E200,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,445,15AUG22_F04_P1_0445_G01,15AUG22_F04_P1_0445_S01,3,head,0,0,violate
22_E200,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,445,15AUG22_F04_P1_0445_G02,15AUG22_F04_P1_0445_S01,3,tail,0,0,violate
22_E200,15-Aug-22,15AUG22_F04,15AUG22_F04_P1,451,445,15AUG22_F04_P1_0445_G03,15AUG22_F04_P1_0445_S01,3,tail,0,0,violate
22_E201,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,15,15AUG22_F04_P2_0015_G01,15AUG22_F04_P2_0015_S01,3,head,0,0,violate
22_E201,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,15,15AUG22_F04_P2_0015_G02,15AUG22_F04_P2_0015_S01,3,head,0,0,violate
22_E201,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,15,15AUG22_F04_P2_0015_G03,15AUG22_F04_P2_0015_S01,3,tail,0,0,violate
22_E201,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,15,15AUG22_F04_P2_0015_G04,15AUG22_F04_P2_0015_S01,3,tail,0,0,violate
22_E202,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,105,15AUG22_F04_P2_0105_G01,15AUG22_F04_P2_0105_S01,3,head,1,1,violate
22_E202,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,105,15AUG22_F04_P2_0105_G02,15AUG22_F04_P2_0105_S01,3,head,0,0,violate
22_E202,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,105,15AUG22_F04_P2_0105_G03,15AUG22_F04_P2_0105_S01,3,tail,0,0,violate
22_E202,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,105,15AUG22_F04_P2_0105_G04,15AUG22_F04_P2_0105_S01,3,tail,0,0,violate
22_E203,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,209,15AUG22_F04_P2_0209_G01,15AUG22_F04_P2_0209_S01,3,head,0,0,violate
22_E203,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,209,15AUG22_F04_P2_0209_G02,15AUG22_F04_P2_0209_S01,3,head,0,0,violate
22_E204,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,255,15AUG22_F04_P2_0255_G01,15AUG22_F04_P2_0255_S01,3,head,0,0,violate
22_E204,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,255,15AUG22_F04_P2_0255_G02,15AUG22_F04_P2_0255_S01,3,head,0,0,violate
22_E204,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,255,15AUG22_F04_P2_0255_G03,15AUG22_F04_P2_0255_S01,3,head,0,0,violate
22_E204,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,255,15AUG22_F04_P2_0255_G04,15AUG22_F04_P2_0255_S01,3,tail,0,0,violate
22_E204,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,255,15AUG22_F04_P2_0255_G05,15AUG22_F04_P2_0255_S01,3,tail,0,0,violate
22_E205,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,329,15AUG22_F04_P2_0329_G01,15AUG22_F04_P2_0329_S01,3,tail,0,0,violate
22_E205,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,329,15AUG22_F04_P2_0329_G02,15AUG22_F04_P2_0329_S01,3,tail,0,0,violate
22_E205,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,329,15AUG22_F04_P2_0329_G03,15AUG22_F04_P2_0329_S01,3,tail,0,0,violate
22_E205,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,329,15AUG22_F04_P2_0329_G04,15AUG22_F04_P2_0329_S01,3,tail,0,0,violate
22_E206,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,427,15AUG22_F04_P2_0427_G01,15AUG22_F04_P2_0427_S01,3,head,0,0,violate
22_E206,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,427,15AUG22_F04_P2_0427_G02,15AUG22_F04_P2_0427_S01,3,head,0,0,violate
22_E206,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,427,15AUG22_F04_P2_0427_G03,15AUG22_F04_P2_0427_S01,3,tail,0,0,violate
22_E206,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,427,15AUG22_F04_P2_0427_G04,15AUG22_F04_P2_0427_S01,3,tail,0,0,violate
22_E206,15-Aug-22,15AUG22_F04,15AUG22_F04_P2,451,427,15AUG22_F04_P2_0427_G05,15AUG22_F04_P2_0427_S01,3,tail,0,0,violate
22_E207,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,17,15AUG22_F04_P3_0017_G01,15AUG22_F04_P3_0017_S01,3,tail,0,0,violate
22_E207,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,17,15AUG22_F04_P3_0017_G02,15AUG22_F04_P3_0017_S01,3,head,0,0,violate
22_E207,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,17,15AUG22_F04_P3_0017_G03,15AUG22_F04_P3_0017_S01,3,head,0,0,violate
22_E208,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,116,15AUG22_F04_P3_0116_G01,15AUG22_F04_P3_0116_S01,3,head,0,0,violate
22_E208,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,116,15AUG22_F04_P3_0116_G02,15AUG22_F04_P3_0116_S01,3,head,0,0,violate
22_E208,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,116,15AUG22_F04_P3_0116_G05,15AUG22_F04_P3_0116_S02,3,head,0,0,violate
22_E208,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,116,15AUG22_F04_P3_0116_G06,15AUG22_F04_P3_0116_S03,3,tail,0,0,violate
22_E209,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,134,15AUG22_F04_P3_0134_G01,15AUG22_F04_P3_0134_S01,3,head,0,0,violate
22_E209,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,134,15AUG22_F04_P3_0134_G02,15AUG22_F04_P3_0134_S01,3,head,0,0,violate
22_E209,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,134,15AUG22_F04_P3_0134_G05,15AUG22_F04_P3_0134_S02,3,head,0,0,violate
22_E209,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,134,15AUG22_F04_P3_0134_G06,15AUG22_F04_P3_0134_S02,3,head,0,0,violate
22_E209,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,134,15AUG22_F04_P3_0134_G07,15AUG22_F04_P3_0134_S02,3,head,0,0,violate
22_E209,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,134,15AUG22_F04_P3_0134_G09,15AUG22_F04_P3_0134_S03,3,head,0,0,violate
22_E209,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,134,15AUG22_F04_P3_0134_G10,15AUG22_F04_P3_0134_S03,3,tail,0,0,violate
22_E210,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,207,15AUG22_F04_P3_0207_G01,15AUG22_F04_P3_0207_S01,3,head,0,0,violate
22_E210,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,207,15AUG22_F04_P3_0207_G02,15AUG22_F04_P3_0207_S01,3,head,0,0,violate
22_E210,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,207,15AUG22_F04_P3_0207_G03,15AUG22_F04_P3_0207_S01,3,head,0,0,violate
22_E210,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,207,15AUG22_F04_P3_0207_G08,15AUG22_F04_P3_0207_S01,3,tail,0,0,violate
22_E210,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,207,15AUG22_F04_P3_0207_G04,15AUG22_F04_P3_0207_S01,3,tail,0,0,violate
22_E210,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,207,15AUG22_F04_P3_0207_G05,15AUG22_F04_P3_0207_S01,3,head,0,0,violate
22_E210,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,207,15AUG22_F04_P3_0207_G06,15AUG22_F04_P3_0207_S01,3,head,0,0,violate
22_E210,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,207,15AUG22_F04_P3_0207_G07,15AUG22_F04_P3_0207_S01,3,tail,0,0,violate
22_E211,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,308,15AUG22_F04_P3_0308_G01,15AUG22_F04_P3_0308_S01,3,head,0,0,violate
22_E211,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,308,15AUG22_F04_P3_0308_G02,15AUG22_F04_P3_0308_S01,3,head,0,0,violate
22_E211,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,308,15AUG22_F04_P3_0308_G03,15AUG22_F04_P3_0308_S01,3,tail,0,0,violate
22_E211,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,308,15AUG22_F04_P3_0308_G04,15AUG22_F04_P3_0308_S02,3,tail,0,0,violate
22_E212,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,437,15AUG22_F04_P3_0437_G01,15AUG22_F04_P3_0437_S01,3,tail,0,0,violate
22_E212,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,437,15AUG22_F04_P3_0437_G02,15AUG22_F04_P3_0437_S02,3,head,0,0,violate
22_E212,15-Aug-22,15AUG22_F04,15AUG22_F04_P3,451,437,15AUG22_F04_P3_0437_G03,15AUG22_F04_P3_0437_S02,3,tail,0,0,violate
22_E213,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,7,15AUG22_F05_P1_0007_G01,15AUG22_F05_P1_0007_S01,3,head,0,0,violate
22_E213,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,7,15AUG22_F05_P1_0007_G02,15AUG22_F05_P1_0007_S01,3,head,0,0,violate
22_E213,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,7,15AUG22_F05_P1_0007_G03,15AUG22_F05_P1_0007_S01,3,tail,0,0,violate
22_E213,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,7,15AUG22_F05_P1_0007_G05,15AUG22_F05_P1_0007_S02,3,tail,0,0,violate
22_E213,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,7,15AUG22_F05_P1_0007_G06,15AUG22_F05_P1_0007_S02,3,head,0,0,violate
22_E213,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,7,15AUG22_F05_P1_0007_G07,15AUG22_F05_P1_0007_S02,3,head,0,0,violate
22_E214,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,54,15AUG22_F05_P1_0054_G01,15AUG22_F05_P1_0054_S01,3,tail,0,0,violate
22_E214,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,54,15AUG22_F05_P1_0054_G02,15AUG22_F05_P1_0054_S01,3,tail,0,0,violate
22_E214,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,54,15AUG22_F05_P1_0054_G03,15AUG22_F05_P1_0054_S01,3,tail,0,0,violate
22_E214,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,54,15AUG22_F05_P1_0054_G04,15AUG22_F05_P1_0054_S02,3,head,0,0,violate
22_E215,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,131,15AUG22_F05_P1_0131_G01,15AUG22_F05_P1_0131_S01,3,head,0,0,violate
22_E215,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,131,15AUG22_F05_P1_0131_G02,15AUG22_F05_P1_0131_S01,2,tail,0,0,violate
22_E215,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,131,15AUG22_F05_P1_0131_G03,15AUG22_F05_P1_0131_S01,2,tail,0,0,violate
22_E215,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,131,15AUG22_F05_P1_0131_G04,15AUG22_F05_P1_0131_S01,2,tail,0,0,violate
22_E215,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,131,15AUG22_F05_P1_0131_G05,15AUG22_F05_P1_0131_S02,3,tail,0,0,violate
22_E216,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,217,15AUG22_F05_P1_0217_G01,15AUG22_F05_P1_0217_S01,3,head,0,0,violate
22_E216,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,217,15AUG22_F05_P1_0217_G02,15AUG22_F05_P1_0217_S01,3,tail,0,0,violate
22_E217,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,252,15AUG22_F05_P1_0252_G01,15AUG22_F05_P1_0252_S01,3,tail,0,0,violate
22_E217,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,252,15AUG22_F05_P1_0252_G02,15AUG22_F05_P1_0252_S01,3,tail,0,0,violate
22_E217,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,252,15AUG22_F05_P1_0252_G03,15AUG22_F05_P1_0252_S01,3,tail,0,0,violate
22_E218,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,324,15AUG22_F05_P1_0324_G01,15AUG22_F05_P1_0324_S01,3,tail,0,0,violate
22_E218,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,324,15AUG22_F05_P1_0324_G02,15AUG22_F05_P1_0324_S01,3,tail,0,0,violate
22_E218,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,324,15AUG22_F05_P1_0324_G04,15AUG22_F05_P1_0324_S01,1,head,0,0,violate
22_E219,15-Aug-22,15AUG22_F05,15AUG22_F05_P1,451,436,15AUG22_F05_P1_0436_G01,15AUG22_F05_P1_0436_S01,1,head,0,0,violate
22_E220,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,17,15AUG22_F05_P2_0017_G01,15AUG22_F05_P2_0017_S01,3,head,0,0,violate
22_E220,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,17,15AUG22_F05_P2_0017_G02,15AUG22_F05_P2_0017_S01,3,tail,0,0,violate
22_E221,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,51,15AUG22_F05_P2_0051_G01,15AUG22_F05_P2_0051_S01,3,tail,0,0,violate
22_E221,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,51,15AUG22_F05_P2_0051_G02,15AUG22_F05_P2_0051_S01,3,tail,0,0,violate
22_E222,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,150,15AUG22_F05_P2_0150_G01,15AUG22_F05_P2_0150_S01,3,tail,1,1,violate
22_E222,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,150,15AUG22_F05_P2_0150_G02,15AUG22_F05_P2_0150_S01,3,tail,0,0,violate
22_E222,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,150,15AUG22_F05_P2_0150_G03,15AUG22_F05_P2_0150_S01,3,tail,0,0,violate
22_E222,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,150,15AUG22_F05_P2_0150_G04,15AUG22_F05_P2_0150_S01,3,tail,0,0,violate
22_E222,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,150,15AUG22_F05_P2_0150_G05,15AUG22_F05_P2_0150_S01,3,tail,0,0,violate
22_E223,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,220,15AUG22_F05_P2_0220_G01,15AUG22_F05_P2_0220_S01,3,tail,0,0,violate
22_E223,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,220,15AUG22_F05_P2_0220_G02,15AUG22_F05_P2_0220_S01,3,head,1,1,violate
22_E223,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,220,15AUG22_F05_P2_0220_G03,15AUG22_F05_P2_0220_S01,2,tail,0,0,violate
22_E223,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,220,15AUG22_F05_P2_0220_G04,15AUG22_F05_P2_0220_S01,3,head,0,0,violate
22_E224,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,314,15AUG22_F05_P2_0314_G01,15AUG22_F05_P2_0314_S01,3,tail,0,0,violate
22_E224,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,314,15AUG22_F05_P2_0314_G02,15AUG22_F05_P2_0314_S01,3,tail,0,0,violate
22_E224,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,314,15AUG22_F05_P2_0314_G03,15AUG22_F05_P2_0314_S02,3,head,0,0,violate
22_E224,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,314,15AUG22_F05_P2_0314_G04,15AUG22_F05_P2_0314_S02,3,tail,0,0,violate
22_E224,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,314,15AUG22_F05_P2_0314_G05,15AUG22_F05_P2_0314_S02,3,tail,0,0,violate
22_E225,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,438,15AUG22_F05_P2_0438_G01,15AUG22_F05_P2_0438_S01,3,head,0,0,violate
22_E225,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,438,15AUG22_F05_P2_0438_G02,15AUG22_F05_P2_0438_S01,3,head,0,0,violate
22_E225,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,438,15AUG22_F05_P2_0438_G03,15AUG22_F05_P2_0438_S01,3,tail,0,0,violate
22_E225,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,438,15AUG22_F05_P2_0438_G04,15AUG22_F05_P2_0438_S02,3,head,0,0,violate
22_E225,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,438,15AUG22_F05_P2_0438_G05,15AUG22_F05_P2_0438_S02,3,head,0,0,violate
22_E225,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,438,15AUG22_F05_P2_0438_G06,15AUG22_F05_P2_0438_S02,3,tail,0,0,violate
22_E225,15-Aug-22,15AUG22_F05,15AUG22_F05_P2,451,438,15AUG22_F05_P2_0438_G07,15AUG22_F05_P2_0438_S02,3,tail,0,0,violate
22_E226,15-Aug-22,15AUG22_F05,15AUG22_F05_P3,451,50,15AUG22_F05_P3_0050_G01,15AUG22_F05_P3_0050_S01,3,head,0,0,violate
22_E226,15-Aug-22,15AUG22_F05,15AUG22_F05_P3,451,50,15AUG22_F05_P3_0050_G02,15AUG22_F05_P3_0050_S01,3,head,0,0,violate
22_E226,15-Aug-22,15AUG22_F05,15AUG22_F05_P3,451,50,15AUG22_F05_P3_0050_G04,15AUG22_F05_P3_0050_S02,3,head,0,0,violate
22_E226,15-Aug-22,15AUG22_F05,15AUG22_F05_P3,451,50,15AUG22_F05_P3_0050_G05,15AUG22_F05_P3_0050_S02,3,tail,0,0,violate
22_E226,15-Aug-22,15AUG22_F05,15AUG22_F05_P3,451,50,15AUG22_F05_P3_0050_G06,15AUG22_F05_P3_0050_S02,3,head,0,0,violate
22_E227,15-Aug-22,15AUG22_F05,15AUG22_F05_P3,451,119,15AUG22_F05_P3_0119_G01,15AUG22_F05_P3_0119_S01,3,tail,0,0,violate
22_E227,15-Aug-22,15AUG22_F05,15AUG22_F05_P3,451,119,15AUG22_F05_P3_0119_G02,15AUG22_F05_P3_0119_S01,3,tail,0,0,violate
22_E227,15-Aug-22,15AUG22_F05,15AUG22_F05_P3,451,119,15AUG22_F05_P3_0119_G03,15AUG22_F05_P3_0119_S02,3,head,0,0,violate
22_E227,15-Aug-22,15AUG22_F05,15AUG22_F05_P3,451,119,15AUG22_F05_P3_0119_G04,15AUG22_F05_P3_0119_S02,3,head,0,0,violate
22_E227,15-Aug-22,15AUG22_F05,15AUG22_F05_P3,451,119,15AUG22_F05_P3_0119_G05,15AUG22_F05_P3_0119_S02,3,tail,0,0,violate
22_E228,15-Aug-22,15AUG22_F05,15AUG22_F05_P3,451,214,15AUG22_F05_P3_0214_G01,15AUG22_F05_P3_0214_S01,3,head,0,0,violate
22_E228,15-Aug-22,15AUG22_F05,15AUG22_F05_P3,451,214,15AUG22_F05_P3_0214_G02,15AUG22_F05_P3_0214_S01,3,head,0,0,violate
22_E229,15-Aug-22,15AUG22_F05,15AUG22_F05_P3,451,322,15AUG22_F05_P3_0322_G01,15AUG22_F05_P3_0322_S01,3,head,0,0,violate
